,val_loss,val_acc,loss,acc
0,0.6920654187213523,0.5246663093566895,0.692247574996033,0.5222042202949524
1,0.691951897949655,0.5246663093566895,0.6922074663144511,0.5229598879814148
2,0.693017461364932,0.5246663093566895,0.6922133697897036,0.5247231125831604
3,0.691686839491423,0.5246663093566895,0.692100154691834,0.523312509059906
4,0.6919051487433378,0.5246663093566895,0.6920753310966442,0.5238751173019409
5,0.6915493713861555,0.5251886248588562,0.691957622504002,0.5248406529426575
6,0.691706503765983,0.5251015424728394,0.6919665369389214,0.5242613554000854
7,0.6917905610242834,0.5246663093566895,0.6919143688532706,0.5243788957595825
8,0.6918311115481863,0.5249274373054504,0.6917991796004606,0.5253780484199524
9,0.6916725157238478,0.5246663093566895,0.6918022834795945,0.5258734226226807
10,0.6917218765960622,0.5246663093566895,0.6917749966970234,0.5253192782402039
11,0.6916932735066738,0.5246663093566895,0.6917703103458246,0.5253276824951172
12,0.6912253644946559,0.5264654755592346,0.6917010807122425,0.5252101421356201
13,0.6914407191066222,0.525275707244873,0.691572171099187,0.525907039642334
14,0.6915674166837129,0.5248984098434448,0.691549403760396,0.5262932777404785
15,0.6911848240651437,0.5267556309700012,0.691539627534168,0.5254452228546143
16,0.6909827176457702,0.525449812412262,0.6914787296038761,0.5259825587272644
17,0.6914307550019604,0.5247243046760559,0.6915002097102508,0.5261505246162415
18,0.6910720257999865,0.5269877910614014,0.6913816342851361,0.5258734226226807
19,0.6910664798143777,0.5280905365943909,0.6913134061751394,0.5257642865180969
20,0.6909005839950597,0.5279454588890076,0.6912182656214007,0.527493953704834
21,0.6911461501915789,0.525856077671051,0.6912804510418472,0.5265703201293945
22,0.690905566590509,0.528903067111969,0.6912838482543661,0.5267970561981201
23,0.6911541118915179,0.5251886248588562,0.691257056944194,0.5260581374168396
24,0.6911917868355161,0.5277713537216187,0.6910555985327455,0.527468740940094
25,0.6911789962391623,0.527423083782196,0.6911759130698445,0.5280733108520508
26,0.6908217537562237,0.5302670001983643,0.691111305369363,0.5278885364532471
27,0.6906790133139732,0.5325304865837097,0.6909590144254659,0.5282580256462097
28,0.6908587669191565,0.5288740396499634,0.6910015903732029,0.5296097993850708
29,0.6906903431502733,0.5293673872947693,0.6908986632995643,0.5288037657737732
