,val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0,0.09408594769072245,55450.4765625,0.09605440831406513,59353.4609375
1,0.07612688724883433,54623.75390625,3508749428034957.0,4.217407402179297e+17
2,0.06997382700460326,46330.17578125,1.0311691803817016,56716.06640625
3,0.05845606946047879,30180.8125,0.06752238758833351,47411.09765625
4,0.05966744007522472,25747.076171875,0.06288430005206973,53201.671875
5,0.06374630970005042,32274.33203125,0.06080745493597729,37999.65625
6,0.05917590812283648,18331.201171875,0.059023387695545645,34514.625
7,0.057000301212805915,22389.40625,0.058393709946352734,41586.53515625
8,0.05952096147730341,15231.0302734375,0.057892548828713294,38397.59375
9,0.05567627342499933,21311.892578125,0.05706993885015248,26745.849609375
10,0.056562698497285006,21693.138671875,0.05649185247484196,48128.16015625
11,0.059121578662274014,21279.076171875,0.05641593985661552,25752.7109375
12,0.05639032232945622,16257.9873046875,0.05571970004082187,36938.953125
13,0.05946424180992549,19148.2109375,0.05523833071740181,26017.205078125
14,0.06227831612434398,23396.580078125,0.05482172185413234,33429.0390625
15,0.056820861138851216,16889.35546875,0.05454215699977947,44320.6875
16,0.06176095821377067,23014.421875,0.054318799953338194,35744.67578125
17,0.059983418364148174,23779.6171875,0.053787958249329436,30191.162109375
18,0.05883112879023254,17439.517578125,0.05347201376722816,33361.01171875
19,0.06037285332346754,19474.55859375,0.05309814992116603,33981.921875
20,0.05254001000487743,13645.322265625,0.05338486860631146,39355.33984375
21,0.058230010127093224,15762.421875,0.05291389387418102,28941.951171875
22,0.05699121857719825,13583.3212890625,0.05245960198113877,17820.361328125
23,0.06299052547917205,23008.439453125,0.052577583352529864,30573.822265625
24,0.054524185137026775,12782.498046875,0.052317050320313585,34067.8125
25,0.053835068114259685,16012.46875,0.052674847216637684,30197.349609375
26,0.06092060166866901,18555.650390625,0.05199812868237076,27237.34375
27,0.059137239514007255,8999.2802734375,0.051970684316558394,25971.24609375
28,0.05822842853046788,12400.955078125,0.052277627130298814,17094.9296875
29,0.062471271510559555,30895.796875,0.051858288936619173,32513.279296875
