,val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0,0.0833708489877247,13191.0703125,0.035441732509141115,19076.41796875
1,0.09299146470379334,12564.6416015625,0.02116222473857364,15642.947265625
2,0.08251972510619196,10401.3935546875,0.019224691604196088,14841.5595703125
3,0.07843872273629036,15084.6171875,0.01794036430925745,13830.5224609375
4,0.08364553104647313,10496.23046875,0.016810079199887137,13666.1328125
5,0.08535792559178818,10689.3076171875,0.016241852707317615,13298.98046875
6,0.08408903476134734,6973.30908203125,0.015636007613734126,12081.24609375
7,0.07259614294863738,13017.3642578125,0.015216326096007456,12231.5244140625
8,0.07677095648391692,12312.19921875,0.015176541102699656,10740.0
9,0.07789443162792549,9515.3603515625,0.01482291559591149,11955.6875
10,0.0680635333233287,15914.1787109375,0.01480411180192925,10646.13671875
11,0.07575638066400832,10729.2978515625,0.014109437453902765,11817.369140625
12,0.05932875921902425,12814.4111328125,0.014239203077685234,10462.34765625
13,0.06982942465133535,15534.8173828125,0.014100140238684482,10475.951171875
14,0.0728963100263208,13872.6396484375,0.013925967058541556,9655.6279296875
15,0.06609167483813769,14501.3173828125,0.013954948059390487,9064.271484375
16,0.0665209389070165,16158.794921875,0.013982750892580106,9251.7470703125
17,0.06651359764175106,19148.427734375,0.01344392106467286,8286.4951171875
18,0.06805685478118495,17960.62890625,0.013585500870570222,9401.916015625
19,0.0696720991825672,17988.955078125,0.013263123510961823,8651.4755859375
20,0.06965300713001167,17501.05078125,0.013342767729227056,8472.23046875
21,0.06787235778487583,17557.138671875,0.013362572352081287,9201.458984375
22,0.06752322479290995,17432.33203125,0.013145453396836659,10100.259765625
23,0.0685282658518875,18118.994140625,0.013136958165174859,8389.4853515625
24,0.06578267198443137,20220.744140625,0.013191609933906645,9814.94921875
25,0.07710053157448493,18954.888671875,0.013069569462404174,8643.9189453125
26,0.07279238352943512,19078.0546875,0.013009596670339841,9862.490234375
27,0.06822259025196556,18836.853515625,0.012824459569850032,9366.0498046875
28,0.06596597987495999,21022.59765625,0.012878597113974393,9310.462890625
29,0.06625554282863476,21131.576171875,0.012932986453624711,8581.9052734375
