,val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0,51.049780301776515,97.30109405517578,77.24325600131957,97.45783996582031
1,51.049780301776515,97.30109405517578,77.23968790692496,97.44734954833984
2,51.049780301776515,97.30109405517578,77.23968747849659,97.4473648071289
3,51.049780301776515,97.30109405517578,77.23968764998324,97.44737243652344
4,51.049780301776515,97.30109405517578,77.23968763505744,97.44734191894531
5,51.049780301776515,97.30109405517578,77.23968750802791,97.44735717773438
6,51.049780301776515,97.30109405517578,77.2396875539584,97.44731903076172
7,51.049780301776515,97.30109405517578,77.23968729112323,97.44737243652344
8,51.049780301776515,97.30109405517578,77.23968780052252,97.4473876953125
9,51.049780301776515,97.30109405517578,77.23968732731672,97.44734954833984
