,val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0,0.09945387251427526,15.30305290222168,0.0960162252392279,95143.8984375
1,0.11015677533120907,17.5095272064209,0.05123886352594006,50790.84765625
2,0.0730949997721842,11.44709587097168,0.03976649846478726,46997.31640625
3,0.07474259908375783,11.916505813598633,0.0340113940520116,51868.96484375
4,0.06022090052910081,9.297204971313477,0.030925909912650675,41233.37890625
5,0.04835809157244028,7.44555139541626,0.030333978258779957,44640.04296875
6,0.053986394198279365,8.213006973266602,0.029863961883967807,59749.7421875
7,0.09189458533536271,14.245959281921387,0.026552409900603396,53892.953125
8,0.07259997007439864,11.2383451461792,0.025992189594443747,44760.6015625
9,0.06506803314401303,9.871535301208496,0.025987649637083842,42671.8984375
10,0.05847329999745072,8.895018577575684,0.02518530533387141,56614.76171875
11,0.03454328721158454,5.769493103027344,0.02824193588186818,54908.46484375
12,0.06925795697733715,10.586423873901367,0.02687899833126691,54711.5625
13,0.088002761099994,13.636371612548828,0.02423053146487167,54833.09375
14,0.04784750386937507,7.3262200355529785,0.02534287188282723,53151.25390625
15,0.06813969922299831,10.406439781188965,0.02388786575051889,48842.6953125
16,0.09386828276145855,14.537160873413086,0.022271673788569136,64847.51953125
17,0.05791935684817795,8.781034469604492,0.023726299243937318,50675.66796875
18,0.07683837490319485,11.841402053833008,0.023507540252140278,48417.3671875
19,0.09383461243976639,14.641657829284668,0.022298446176155236,47863.3203125
20,0.05996758328733848,9.19787311553955,0.023042715794581937,46952.328125
21,0.06916318331870427,10.593511581420898,0.021637670299078583,46954.921875
22,0.097965939752645,15.317094802856445,0.022976988734376806,38700.96484375
23,0.08106939947046903,12.514368057250977,0.022029002992042686,46761.96484375
24,0.05056491566208554,7.695544719696045,0.022407478161664454,52324.34375
25,0.07724901833473015,11.846770286560059,0.02256355726294926,59466.5234375
26,0.0818729450605427,12.65477180480957,0.021996345309023054,36580.44921875
27,0.08823047988004194,13.508605003356934,0.02216965772099979,39700.00390625
28,0.07700810270817258,11.83786392211914,0.021822227140309014,40590.6171875
29,0.04921880580507376,7.438154220581055,0.020804048566993777,43267.83203125
30,0.06047290653620602,9.141983032226562,0.02161984683360018,56901.65625
31,0.07350276385819443,11.268198013305664,0.019972785963318907,45593.24609375
32,0.09517980234140355,14.780837059020996,0.021494507597458738,43764.57421875
33,0.08683511083579856,13.437737464904785,0.021119784176374435,57124.66015625
34,0.0720926000317418,11.109356880187988,0.019580928295751577,47016.87109375
35,0.0724004567614855,11.095108985900879,0.021217816213328706,40647.15625
36,0.08186212195550567,12.625221252441406,0.019951827424313385,41378.2265625
37,0.069747755804811,10.699158668518066,0.020330057840502996,34539.5390625
38,0.06565107380425461,9.983304023742676,0.021672541495666726,45076.51953125
39,0.055423942667479964,8.356782913208008,0.02111620683154826,45770.61328125
