,val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0,0.0610339581467993,113190.1796875,0.056359614973733076,146247.171875
1,0.06729353198579456,100109.640625,0.027852097458876887,121508.2421875
2,0.06917866542154447,97864.8671875,0.02382954738547488,108828.65625
3,0.08093648337661245,95231.640625,0.021376608076472237,103128.859375
4,0.08443244666672989,91715.9765625,0.01991628463603449,101577.9140625
5,0.0707765623162308,96136.359375,0.018918926298111795,102496.0625
6,0.07310443269046141,96548.1796875,0.01823811895398939,99585.0703125
7,0.08250335816026905,90941.25,0.017208654938774225,101494.3671875
8,0.07204437592159789,93969.3828125,0.017164442711566336,105733.3515625
9,0.07381506453743436,95149.9296875,0.01686704728667079,101625.765625
10,0.07597604728436942,94376.6171875,0.016580162703801502,100184.703125
11,0.07019264186397117,95632.625,0.016005246921762955,100597.890625
12,0.06913949837053134,97092.828125,0.01605493843550384,99962.0625
13,0.07147143730984803,92968.59375,0.01541595350810795,99149.1875
14,0.06740693255814854,91726.6328125,0.015297436162182994,99262.0625
15,0.06275393098475295,96126.546875,0.014828513548859322,100120.8046875
16,0.07503666143633901,92909.6328125,0.015073188900894064,97560.3671875
17,0.06750302357918972,96730.40625,0.014873992109382648,97139.0859375
18,0.06650194619286295,95349.9453125,0.014764569573527862,96818.546875
19,0.05794000797965328,98034.6328125,0.014791592246611132,98327.8125
20,0.06373216478297053,96281.484375,0.014596570878003161,98014.625
21,0.06219381968695258,92870.6484375,0.014453801873992922,98496.0625
22,0.05989771263335249,96905.171875,0.014332533599484514,97215.5546875
23,0.06212455294416273,101737.1640625,0.014317149259138288,98933.875
24,0.06057594123446622,100145.4609375,0.01419248654972866,97971.53125
25,0.06477875038999825,95390.9609375,0.014012471801306346,97672.25
26,0.0675180704335538,94869.375,0.014021229861330716,96956.40625
27,0.05964464306049137,99886.7578125,0.014127917025868091,96933.4375
28,0.07186733422653042,92009.0390625,0.013771370655812317,95757.359375
29,0.07339085734337758,97768.5,0.013818604502614169,97795.9765625
30,0.06866639724639331,94820.21875,0.013656996157870907,98322.3203125
31,0.07204250969901481,93837.1171875,0.01387445784955274,96730.9296875
32,0.06895565669407126,97758.625,0.013526347322392558,96269.5
33,0.07364299705546358,98112.3515625,0.01358171306698542,97094.609375
34,0.07050443123341399,96301.3359375,0.013574048521910317,96419.5703125
35,0.06274477922944448,102988.0078125,0.01355464352405693,96654.75
36,0.06968236746909287,99249.3203125,0.013570695117434667,96883.9921875
37,0.07100182301192051,99577.9921875,0.013468615628884403,96552.765625
38,0.07568689304196345,97672.71875,0.013209132154747807,96003.8984375
39,0.07347008101042918,97954.5546875,0.013396447431703125,97093.109375
