,val_loss,val_acc,loss,acc
0,0.6921986762133713,0.5246663093566895,0.6925303860865122,0.5211882591247559
1,0.6930653023083266,0.5246663093566895,0.6923976977559787,0.5225064754486084
2,0.6919527626632607,0.5246663093566895,0.6923396435896685,0.5226072669029236
3,0.6921961619559237,0.5246663093566895,0.6923301644347837,0.523665189743042
4,0.6919340792950405,0.5246663093566895,0.6921506595517085,0.5235980153083801
5,0.692132934684056,0.5246663093566895,0.6921939187685894,0.5236315727233887
6,0.6919408587889138,0.5246663093566895,0.6920861969509697,0.5243284702301025
7,0.6922383343626853,0.5246663093566895,0.692102057517282,0.5246979594230652
8,0.692054242251989,0.5246663093566895,0.6920937339480171,0.5246895551681519
9,0.692122827874182,0.5246663093566895,0.6920365986763459,0.5251177549362183
10,0.6919749118530397,0.5246663093566895,0.6920461719162759,0.5250421762466431
11,0.6919325682705941,0.5246663093566895,0.6920118769979472,0.5251345634460449
12,0.6919564260484449,0.5246663093566895,0.6920122630981578,0.5251177549362183
13,0.6919304536652302,0.5246663093566895,0.6919473157789693,0.5251009464263916
14,0.6919982583454993,0.5246663093566895,0.6920005167912587,0.5251597166061401
15,0.6919396729989586,0.5246663093566895,0.6919723637022018,0.5251345634460449
16,0.6919879228239896,0.5246663093566895,0.6919853870731095,0.5251597166061401
17,0.6919784941025688,0.5246663093566895,0.6919873490708024,0.5251849293708801
18,0.691933125060309,0.5246663093566895,0.6919825901960065,0.5251513719558716
19,0.6919309815140015,0.5246663093566895,0.6919364851772586,0.5250925421714783
20,0.6919301237675317,0.5246663093566895,0.6919819813131829,0.5251681208610535
21,0.6920164135120943,0.5246663093566895,0.6919714786578802,0.5251597166061401
22,0.6919456958978313,0.5246663093566895,0.6919844804763482,0.5251597166061401
23,0.6922739301596834,0.5246663093566895,0.6919384665513779,0.5251261591911316
24,0.6919298599642235,0.5246663093566895,0.6919521234323939,0.5251597166061401
25,0.6921362940959299,0.5246663093566895,0.6919375563327657,0.5250757932662964
26,0.6919495918345326,0.5246663093566895,0.6919450499201515,0.5250841975212097
27,0.6919311150726855,0.5246663093566895,0.6919750217273424,0.5251597166061401
28,0.6920387609781253,0.5246663093566895,0.6919638928111383,0.5251513719558716
29,0.691931323678564,0.5246663093566895,0.6919507730490518,0.5251597166061401
30,0.6919299130445293,0.5246663093566895,0.6919617410248577,0.5251597166061401
31,0.6919462629341484,0.5246663093566895,0.6919534091464054,0.5251093506813049
32,0.692006094145761,0.5246663093566895,0.6919718352693085,0.5251429677009583
33,0.6920178634512929,0.5246663093566895,0.6919521083389297,0.5251765251159668
34,0.6919760232323211,0.5246663093566895,0.6919363680609053,0.5250421762466431
35,0.6919301740941929,0.5246663093566895,0.6919455085965077,0.5250421762466431
36,0.691935185319244,0.5246663093566895,0.691964209937536,0.5252436995506287
37,0.6920466547363799,0.5246663093566895,0.6919485311093635,0.5251765251159668
38,0.6921787819057028,0.5246663093566895,0.6919510253815038,0.5251597166061401
39,0.6920435276753807,0.5246663093566895,0.6919787474362782,0.5251597166061401
40,0.6919331540773583,0.5246663093566895,0.6919533521972173,0.5251597166061401
41,0.6919305735248781,0.5246663093566895,0.6919723803075647,0.5251513719558716
42,0.6920108424185046,0.5246663093566895,0.6919658016676663,0.5251597166061401
43,0.6919357766056227,0.5246663093566895,0.6919338394244721,0.5251681208610535
44,0.691935415200141,0.5246663093566895,0.6919601973046452,0.5251597166061401
45,0.6920200868187018,0.5246663093566895,0.6919599866832834,0.5251429677009583
46,0.6919300294724994,0.5246663093566895,0.6919678247814022,0.5251597166061401
47,0.6919402164217351,0.5246663093566895,0.6919652008613147,0.5252101421356201
48,0.6919519398424145,0.5246663093566895,0.6919824390216437,0.5251681208610535
49,0.6919348828611301,0.5246663093566895,0.6919744317029661,0.5251597166061401
50,0.6919744173870208,0.5246663093566895,0.6919682800861391,0.5251597166061401
51,0.6919896617782579,0.5246663093566895,0.6919505558906421,0.5251429677009583
52,0.6919330169555412,0.5246663093566895,0.6919727681769121,0.5251849293708801
53,0.6919368780773183,0.5246663093566895,0.6919663010762069,0.5251177549362183
54,0.6919303222167512,0.5246663093566895,0.6919727175775988,0.5251597166061401
55,0.6919731910880471,0.5246663093566895,0.6919750367117056,0.5251597166061401
56,0.6919331990351043,0.5246663093566895,0.6919618005999753,0.5251597166061401
57,0.6919522055691228,0.5246663093566895,0.6919827968712174,0.5251597166061401
58,0.6920571977567755,0.5246663093566895,0.6919496687143482,0.5251345634460449
59,0.6919718962731364,0.5246663093566895,0.6919631800772342,0.5249330401420593
60,0.6919299276153223,0.5246663093566895,0.6919613490972558,0.5251513719558716
61,0.6919565075577101,0.5246663093566895,0.6919430433176914,0.5248826742172241
62,0.6921657376903748,0.5246663093566895,0.6919434982120487,0.5250673890113831
63,0.6919328796261629,0.5246663093566895,0.6919605695585455,0.5251597166061401
