,val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0,0.09985030195957928,24333.0,0.10033812612160317,51926.28125
1,0.12646997054738937,19757.435546875,0.041574409349289194,25141.66796875
2,0.13545609088179286,16726.416015625,0.03180319832398606,20522.9453125
3,0.14052731191843695,14224.50390625,0.02766967466420517,19378.365234375
4,0.14144726497069027,15738.4091796875,0.025396581077958242,20580.5703125
5,0.14100353327948995,14024.3701171875,0.02397746661952178,17174.85546875
6,0.1346734509946842,15527.720703125,0.022438654793980887,16728.97265625
7,0.1408918155130457,15321.5869140625,0.021206092812944777,17663.3515625
8,0.14453249984886765,12242.591796875,0.020421887900695573,16609.568359375
9,0.1388728046616721,15296.5087890625,0.019667262257402136,16752.24609375
10,0.1489418327516032,13952.00390625,0.019315483227967598,16673.162109375
11,0.1386287560868112,17742.166015625,0.018880770156236074,16002.4345703125
12,0.14817023886914757,12705.4755859375,0.018475673459807045,15503.4990234375
13,0.15070859183139768,11718.35546875,0.018120353858401786,15365.755859375
14,0.14782053094273417,13236.6669921875,0.01801860867526638,16089.7568359375
15,0.15052242607514568,11385.537109375,0.0175893211376544,15771.6806640625
16,0.14782935982141204,12639.4287109375,0.01748772003669579,14241.53515625
17,0.1505950015573507,13024.9306640625,0.017164085800897833,14236.146484375
18,0.1488952179107787,13448.294921875,0.017062569827140252,15259.2333984375
19,0.1477060660711273,13773.4931640625,0.016966307398229186,14210.5791015625
20,0.1496023990089193,12928.8876953125,0.01683461627877544,14539.560546875
21,0.15109363034909265,12603.232421875,0.016729465894354617,15811.8759765625
22,0.1497164685345769,12610.48828125,0.016503786202111993,15218.89453125
23,0.15093363486165884,11095.5390625,0.016377259032296927,14753.65625
24,0.1518098849732272,9730.96875,0.016433527834033634,14128.814453125
25,0.1491479523166094,11346.9228515625,0.016151803917789483,13998.3271484375
26,0.15013388882671141,11063.1484375,0.016205146281628023,14653.9619140625
27,0.149617575300751,10978.6103515625,0.016099735896096763,14191.0810546875
28,0.1521546056125457,10543.51171875,0.015974474343510247,13597.5068359375
29,0.1526353255817124,10570.5087890625,0.015827273835134797,14194.560546875
