,val_loss,val_acc,loss,acc
0,0.6918210295750042,0.5248574614524841,0.6921434890198721,0.5236045718193054
1,0.6918490898242154,0.5248574614524841,0.6920688380421947,0.5243714451789856
2,0.6926983545416437,0.5248574614524841,0.6920215533342745,0.5246353149414062
3,0.691774058518687,0.5263112783432007,0.6919845485551797,0.5250476002693176
4,0.6917163864916516,0.5248574614524841,0.6919759466119456,0.5245776176452637
5,0.6918267650914165,0.5248574614524841,0.6919133837839659,0.5245776176452637
6,0.6918370402933118,0.5247719287872314,0.6919172975770438,0.5249404311180115
7,0.692142344255132,0.5248574614524841,0.6918973701585442,0.5249569416046143
8,0.6915925140255805,0.5273374915122986,0.6918521281909452,0.5251713395118713
9,0.69199117212774,0.5247434377670288,0.6919033427411436,0.5252619981765747
