,val_loss,val_acc,loss,acc
84,0.6891886617787273,0.5338653326034546,0.6854977426439328,0.5484344959259033
85,0.6897728217526777,0.5374346971511841,0.6863826105603223,0.5456300973892212
86,0.6893275959091829,0.5355774760246277,0.6864553877194893,0.5483337640762329
87,0.6946938953009443,0.5305571556091309,0.685257863363926,0.5516083240509033
88,0.6926796808674525,0.5360127687454224,0.6850283374656176,0.551440417766571
89,0.6892564972887465,0.5372315645217896,0.6852300350398338,0.5511717200279236
90,0.6899293867156593,0.5368252992630005,0.6846896656136133,0.5507770776748657
91,0.6891991810472082,0.5357806086540222,0.6845780354761106,0.5510961413383484
92,0.6886160445088781,0.5386244654655457,0.6843831415955072,0.5510625839233398
93,0.6886152725059212,0.5378119349479675,0.684358005419125,0.5523892045021057
94,0.6896642647160394,0.5376668572425842,0.6844673152234114,0.5517007112503052
95,0.6886139323665732,0.5392628908157349,0.684530020149492,0.5525739192962646
96,0.6914437853660407,0.534155547618866,0.6841333084709443,0.551902174949646
97,0.6888611099156818,0.5370574593544006,0.6839083530641441,0.5545050501823425
98,0.6910796981942702,0.5340974926948547,0.6836788976455418,0.5539677143096924
99,0.6922237730136944,0.536041796207428,0.6836935385954944,0.5543707609176636
